"Gender","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22"
"Male",4,2,2.4,4.8,1.2,3.6,1,4,3,4,4,58,9,30,3,"B",13,"L",8202,1880,2407
"Female",3,4,4.8,1.2,4.8,4.8,57,1,1,1,3,27,4,30,3,"B",0,"D",3633,7958,632
"Female",2,1,6,6,1.2,6,1,5,1,1,4,16,16,40,2,"B",0,"L",2661,3916,1306
"Female",4,5,6,3.6,3.6,3.6,0,2,1,1,4,29,9,30,2,"P",0,"L",572,3696,332
"Male",3,4,2.4,2.4,4.8,6,114,2,3,2,2,51,1,50,5,"P",0,"L",2611,7669,2133
"Male",2,3,6,6,6,3.6,71,3,3,2,4,35,9,40,3,"B",16,"D",2231,1196,677
"Female",4,5,3.6,4.8,1.2,6,3,3,3,2,4,17,4,40,4,"B",9,"L",847,4140,2475
"Male",1,2,6,6,3.6,4.8,0,5,3,2,5,49,9,40,4,"P",32,"L",7737,3495,1715
"Female",4,4,6,1.2,3.6,2.4,0,4,1,2,3,52,4,40,1,"B",10,"L",8833,8929,759
"Male",2,2,6,6,3.6,6,0,5,3,5,5,59,16,50,5,"P",53,"L",4331,1317,2752
"Male",4,3,4.8,1.2,4.8,3.6,13,3,3,4,3,25,16,30,3,"B",0,"L",3912,7996,370
"Female",2,1,3.6,6,6,6,0,3,1,4,5,36,16,50,5,"B",0,"L",8660,7094,569
"Female",1,2,6,2.4,6,3.6,0,5,1,4,3,34,9,40,3,"B",0,"L",832,5839,328
"Female",3,4,1.2,1.2,2.4,2.4,0,2,2,4,3,12,16,20,2,"B",0,"L",7169,1896,931
"Male",2,0,4.8,3.6,6,2.4,4,3,1,1,3,46,1,20,2,"B",6,"L",47,2552,759
"Female",2,4,3.6,6,6,3.6,0,5,3,3,5,51,9,30,1,"B",29,"L",91,1273,1045
"Female",2,3,6,3.6,2.4,4.8,0,5,1,3,5,23,25,20,2,"B",0,"L",6317,2163,1127
"Male",2,5,6,6,4.8,6,0,2,1,1,4,28,9,50,4,"B",18,"L",9373,3461,2300
"Male",4,3,4.8,4.8,6,6,0,4,3,4,5,27,25,20,2,"P",4,"L",1761,7763,2802
"Male",4,4,4.8,4.8,6,3.6,0,3,3,5,5,38,25,30,3,"B",87,"D",4208,8751,250
"Male",2,1,1.2,3.6,4.8,3.6,0,4,3,4,3,41,16,30,5,"B",6,"L",1634,9602,3596
"Male",5,2,4.8,1.2,3.6,2.4,0,1,3,3,1,33,1,20,2,"B",61,"L",6598,968,3643
"Female",1,1,6,1.2,4.8,2.4,4,2,2,3,4,27,9,20,2,"B",19,"L",1628,3788,325
"Female",3,5,2.4,4.8,3.6,6,27,5,3,3,4,41,4,50,5,"B",0,"L",7254,8454,3905
"Male",5,5,4.8,6,6,1.2,0,5,3,5,5,59,16,10,1,"P",0,"L",4632,569,447
"Female",4,2,6,3.6,3.6,6,0,3,1,2,4,13,16,30,1,"P",0,"L",7467,7672,996
"Male",2,1,3.6,4.8,2.4,0,1,4,3,2,4,23,16,20,5,"B",0,"D",3180,746,689
"Male",1,1,3.6,4.8,6,1.2,0,4,3,3,4,39,9,10,1,"B",0,"L",9034,6221,226
"Male",2,2,4.8,3.6,3.6,3.6,0,3,3,1,3,38,4,30,3,"B",0,"L",2404,8558,2531
"Female",2,4,4.8,6,1.2,4.8,0,2,3,4,5,25,25,40,4,"B",0,"L",7322,6232,1134
"Male",5,2,4.8,4.8,4.8,6,0,2,1,1,5,36,25,10,1,"B",0,"L",8154,3693,227
"Female",4,4,1.2,1.2,6,6,61,1,3,3,1,50,9,50,5,"B",0,"L",9805,8040,134
"Female",3,0,3.6,4.8,3.6,6,4,4,3,5,4,42,16,50,5,"P",0,"L",2731,7796,1629
"Male",3,3,6,1.2,4.8,1.2,0,2,1,4,1,50,4,30,2,"B",0,"L",7110,9065,456
"Male",4,2,3.6,4.8,4.8,4.8,0,4,3,5,4,41,9,40,4,"P",155,"L",5006,3639,1582
"Male",1,0,6,3.6,4.8,3.6,0,4,3,4,3,46,9,30,3,"B",1,"L",5461,3054,2912
"Female",4,2,4.8,3.6,2.4,1.2,0,3,2,4,1,38,9,10,1,"P",0,"L",3474,3524,89
"Male",3,3,4.8,1.2,4.8,3.6,0,4,3,1,1,65,9,10,4,"B",0,"L",9232,626,2486
"Male",5,3,4.8,3.6,1.2,3.6,147,5,3,4,4,44,16,30,3,"B",0,"L",4797,8129,1809
"Male",4,2,4.8,3.6,4.8,4.8,0,3,3,3,3,55,9,40,4,"P",19,"L",509,130,677
"Male",5,2,4.8,4.8,1.2,6,0,4,1,3,4,39,4,50,5,"B",0,"L",5960,9909,223
"Female",1,1,1.2,2.4,6,0,4,3,3,4,5,23,16,40,4,"P",0,"D",1860,8985,1275
"Male",4,5,6,6,6,2.4,0,5,3,3,5,40,25,20,2,"B",310,"D",8061,4837,853
"Male",5,5,2.4,3.6,4.8,4.8,0,4,1,4,5,31,9,20,4,"B",0,"L",7765,9493,528
"Female",1,2,4.8,3.6,3.6,6,22,2,1,3,4,8,25,40,4,"B",0,"L",8243,8438,2296
"Female",2,4,6,6,6,4.8,0,3,1,4,1,33,1,20,3,"P",0,"L",3356,7300,317
"Male",5,3,4.8,4.8,6,2.4,66,4,1,1,4,29,1,30,1,"B",0,"D",6798,1283,507
"Female",5,5,4.8,3.6,1.2,2.4,145,4,3,3,3,34,9,30,2,"B",0,"D",4189,6115,1597
"Male",1,2,2.4,2.4,4.8,2.4,2,4,1,4,4,9,16,30,3,"B",0,"L",312,3527,500
"Female",2,2,6,6,2.4,6,0,4,1,4,4,31,4,30,3,"B",79,"L",8051,8699,528
"Female",2,3,4.8,4.8,1.2,0,0,1,3,1,3,30,16,30,0,"B",0,"L",5431,4598,134
"Female",3,2,2.4,3.6,4.8,3.6,4,1,1,3,3,60,16,40,2,"B",0,"L",1447,7216,157
"Male",1,3,3.6,3.6,4.8,3.6,0,2,1,5,4,37,16,40,3,"B",109,"L",4201,6005,650
"Female",1,3,6,2.4,6,1.2,40,4,1,2,4,39,16,40,4,"B",0,"D",6215,3557,308
"Male",3,4,4.8,2.4,3.6,3.6,0,2,1,5,4,21,1,30,3,"B",35,"D",4886,6571,853
"Male",3,2,4.8,2.4,6,6,0,1,2,5,1,73,1,50,3,"B",41,"L",2270,9527,296
"Male",3,2,2.4,2.4,2.4,3.6,73,5,1,2,3,40,1,30,3,"B",0,"L",4862,8006,645
"Male",2,3,3.6,2.4,2.4,1.2,0,2,1,1,2,43,1,10,1,"B",0,"L",5391,5581,989
"Male",5,4,6,1.2,4.8,4.8,15,4,1,5,1,58,1,30,1,"P",0,"L",367,1633,102
"Female",4,2,6,4.8,6,1.2,0,5,1,3,2,41,16,20,2,"B",0,"D",3347,8334,404
"Male",3,3,3.6,3.6,6,3.6,0,4,1,5,2,54,1,30,3,"B",73,"L",6834,8319,173
"Female",2,5,6,3.6,4.8,2.4,0,2,1,2,1,57,9,10,3,"B",0,"L",1477,8412,212
"Female",4,5,3.6,4.8,4.8,2.4,0,4,3,3,4,60,16,20,3,"B",0,"L",6321,4675,444
"Female",2,1,4.8,2.4,4.8,3.6,10,3,3,3,1,13,1,50,1,"B",7,"L",5478,7904,611
"Female",5,4,3.6,4.8,4.8,1.2,0,5,3,5,4,57,9,10,3,"P",38,"L",2764,3698,944
"Male",3,5,2.4,3.6,3.6,4.8,0,3,1,5,5,33,9,50,2,"B",0,"L",1569,1438,95
"Female",5,4,1.2,4.8,6,0,0,5,1,4,4,23,9,50,0,"B",0,"D",5836,7138,1258
"Female",5,5,4.8,6,4.8,2.4,34,3,3,2,4,63,16,30,2,"B",5,"D",5760,1999,236
"Female",5,1,6,2.4,4.8,1.2,0,4,1,2,4,41,1,40,4,"B",0,"L",3350,336,425
"Female",2,2,3.6,6,4.8,6,0,2,1,3,5,61,25,50,2,"B",5,"L",2272,2752,1532
"Male",2,3,6,4.8,6,3.6,0,4,3,5,4,55,9,30,3,"P",0,"L",9577,4916,3504
"Male",4,2,4.8,3.6,2.4,0,0,2,3,3,5,25,25,40,0,"P",50,"D",6037,8184,1145
"Female",3,2,1.2,3.6,2.4,4.8,3,3,3,2,3,56,9,40,4,"B",76,"L",8812,6893,1699
"Female",3,0,3.6,6,2.4,6,0,3,1,4,5,65,25,40,2,"P",106,"L",1947,2312,446
"Male",5,3,4.8,1.2,4.8,3.6,2,5,1,2,4,34,4,40,3,"P",0,"L",8652,9689,1222
"Male",1,1,4.8,4.8,4.8,4.8,0,4,1,4,4,36,16,30,2,"B",0,"L",4014,4077,376
"Female",1,5,4.8,2.4,4.8,1.2,0,2,2,3,4,46,4,10,1,"B",0,"L",4072,5947,525
"Female",3,2,6,2.4,4.8,1.2,0,3,3,5,2,35,25,10,5,"P",0,"L",6761,3522,3714
"Female",2,3,4.8,6,4.8,6,15,5,3,4,5,35,25,50,5,"P",4,"L",12,1155,1731
"Female",3,2,4.8,6,4.8,1.2,0,0,1,3,5,44,16,40,0,"B",0,"L",450,2251,323
"Female",3,2,2.4,2.4,6,3.6,0,1,1,2,2,52,1,30,1,"P",0,"L",7683,9048,2588
"Male",4,1,6,6,3.6,2.4,6,5,3,3,5,46,9,20,2,"B",27,"L",3578,2632,2664
"Male",2,3,6,4.8,6,4.8,0,5,1,5,5,54,25,20,3,"B",0,"L",6982,8871,399
"Male",4,3,6,4.8,4.8,1.2,36,5,3,5,4,38,16,10,1,"B",0,"L",489,6692,3433
"Male",3,3,4.8,6,6,6,0,5,3,4,5,40,9,50,5,"B",0,"L",4082,1027,489
"Female",5,2,3.6,3.6,2.4,4.8,0,4,1,5,4,62,25,40,2,"B",3,"L",2575,4994,621
"Female",4,3,6,3.6,6,6,5,3,3,4,3,50,9,50,5,"B",0,"L",6779,2698,1809
"Female",4,2,6,3.6,4.8,2.4,33,2,1,4,3,33,9,40,2,"B",57,"L",631,3326,834
"Female",4,3,6,1.2,4.8,3.6,0,1,1,2,2,57,4,30,3,"B",13,"L",2471,3038,308
"Female",2,4,4.8,3.6,2.4,2.4,93,2,3,5,5,61,9,30,2,"P",5,"D",803,532,214
"Female",5,3,3.6,6,1.2,0,0,5,1,3,4,13,25,50,3,"B",0,"L",5917,3152,270
"Male",2,2,6,6,3.6,6,0,2,2,2,1,8,25,20,3,"B",0,"L",3358,5076,231
"Female",4,4,1.2,2.4,3.6,4.8,277,3,3,4,3,55,16,20,0,"B",27,"L",3292,11,2483
"Male",2,2,4.8,6,3.6,0,0,3,1,2,4,49,16,10,3,"B",13,"L",2971,8421,422
"Male",1,4,4.8,2.4,4.8,4.8,1,5,3,4,1,37,1,30,4,"B",3,"D",3948,9837,228
"Male",5,3,3.6,4.8,4.8,4.8,3,5,3,5,5,8,25,10,4,"B",32,"D",7318,3322,1313
"Female",5,4,4.8,6,2.4,4.8,5,5,3,4,5,47,9,40,4,"B",0,"L",4897,8445,1598
"Male",3,2,4.8,2.4,4.8,1.2,9,5,1,5,3,24,9,30,3,"B",0,"L",2872,3178,1011
"Male",2,4,3.6,6,6,2.4,0,4,3,4,5,40,25,20,2,"B",45,"L",3862,4834,386
"Female",4,5,3.6,2.4,2.4,6,4,3,3,4,4,25,16,50,3,"B",0,"L",9032,7528,4243
"Female",5,2,2.4,6,3.6,6,0,3,1,2,4,34,16,10,3,"B",0,"L",371,8983,337
"Male",2,1,4.8,1.2,4.8,3.6,29,1,1,3,2,43,9,30,3,"B",8,"L",2968,9519,985
"Male",2,4,3.6,6,6,2.4,0,5,3,3,5,45,16,20,3,"B",0,"L",8075,5958,1824
"Female",4,2,4.8,4.8,3.6,2.4,0,2,3,5,5,30,25,20,2,"B",38,"L",7706,4909,192
"Female",4,1,2.4,6,4.8,6,18,5,3,5,5,40,9,50,2,"B",0,"L",2025,1838,2386
"Female",4,3,3.6,1.2,2.4,4.8,3,3,1,3,1,50,25,20,3,"B",1,"L",3467,4443,1085
"Female",3,3,2.4,1.2,3.6,6,61,2,1,3,3,36,9,40,3,"B",0,"L",3091,6066,646
"Male",4,2,4.8,4.8,4.8,6,0,2,1,1,5,23,25,30,3,"B",13,"L",6403,5771,762
"Male",4,3,6,4.8,3.6,6,0,4,3,3,4,36,25,50,5,"B",0,"L",4619,4957,1121
"Male",3,5,3.6,6,2.4,3.6,10,5,3,3,4,33,16,50,3,"B",154,"D",2339,1807,425
"Male",1,1,4.8,3.6,2.4,3.6,17,3,3,2,3,44,9,30,3,"B",12,"L",953,1583,130
"Female",5,5,3.6,4.8,4.8,3.6,31,0,1,3,4,44,9,10,0,"B",0,"L",2700,1444,227
"Female",3,2,6,2.4,2.4,2.4,1,1,1,1,4,36,4,40,1,"P",2,"L",1771,1131,480
"Female",3,1,6,2.4,4.8,3.6,0,2,1,4,2,55,16,30,2,"P",0,"L",5074,5407,473
"Male",2,1,6,6,3.6,6,21,4,1,1,4,59,9,10,1,"B",3,"L",666,4581,391
"Female",4,2,1.2,3.6,4.8,4.8,0,2,1,1,3,27,16,30,2,"B",0,"D",6663,2332,451
"Male",4,1,2.4,6,2.4,0,0,5,1,3,4,52,9,40,3,"B",1,"L",7217,6945,214
"Male",2,3,4.8,4.8,6,6,0,4,3,4,4,61,16,50,4,"B",0,"L",2430,1546,2349
"Female",5,1,4.8,4.8,2.4,6,0,4,3,4,4,52,16,50,5,"B",0,"L",8913,6586,3477
"Male",4,3,4.8,2.4,2.4,2.4,4,4,1,4,3,39,1,40,1,"B",188,"D",6848,570,239
"Male",4,2,3.6,3.6,1.2,0,110,3,3,5,5,22,9,20,4,"B",11,"D",4857,6693,308
"Female",4,5,3.6,2.4,2.4,1.2,84,2,3,2,2,58,9,10,5,"B",0,"L",3970,3906,1633
"Female",5,1,1.2,4.8,4.8,1.2,0,1,1,2,4,51,4,30,3,"P",17,"D",468,1690,594
"Male",3,2,3.6,4.8,6,6,0,3,1,5,3,36,1,50,5,"B",0,"L",476,2374,862
"Male",3,3,6,3.6,2.4,2.4,36,4,3,3,3,72,16,20,2,"B",3,"L",7592,104,2143
"Female",5,1,6,4.8,2.4,1.2,57,4,3,3,4,58,25,10,5,"B",6,"L",7685,5633,1978
"Female",2,3,4.8,6,3.6,6,4,5,1,4,4,40,4,40,3,"B",0,"L",237,8011,1199
"Male",5,0,1.2,2.4,6,1.2,0,4,1,5,2,39,1,30,3,"B",0,"L",2497,7853,496
"Female",3,3,2.4,2.4,6,3.6,9,2,3,1,2,63,9,30,3,"B",61,"L",4254,8953,391
"Male",3,2,3.6,3.6,6,2.4,21,5,3,4,4,40,25,30,2,"B",19,"D",929,8490,649
"Male",4,4,3.6,6,2.4,6,0,5,3,3,5,44,25,50,5,"P",2,"L",1092,7464,1438
"Female",5,2,6,6,2.4,2.4,0,5,3,5,5,52,16,20,2,"B",0,"L",5444,8613,2661
"Male",3,3,4.8,1.2,6,2.4,0,3,1,1,4,32,16,40,2,"B",0,"L",4758,9292,491
"Female",2,3,4.8,2.4,4.8,4.8,0,5,1,3,2,64,16,20,5,"B",0,"L",974,1207,164
"Male",3,3,6,4.8,2.4,4.8,0,4,3,5,4,40,16,40,4,"B",0,"L",423,1932,1744
"Male",2,2,6,6,6,6,9,5,1,5,5,52,1,20,5,"B",46,"L",2828,2534,1192
"Male",4,3,6,2.4,2.4,6,0,4,1,1,3,12,1,10,0,"B",0,"L",5294,8596,2296
"Male",2,2,6,3.6,6,2.4,0,2,1,3,3,23,1,30,2,"B",0,"D",9568,272,1102
"Female",5,2,4.8,3.6,3.6,2.4,10,3,3,1,3,33,4,20,2,"P",0,"L",1193,9130,2970
"Male",2,4,2.4,4.8,1.2,4.8,0,4,3,3,4,50,16,40,4,"B",0,"L",6105,3244,1590
"Male",5,2,4.8,1.2,2.4,2.4,10,2,3,1,4,54,1,20,2,"B",0,"L",638,1909,2342
"Female",1,3,6,2.4,6,4.8,0,1,3,2,4,25,9,40,4,"B",0,"L",7435,227,2297
"Male",4,3,1.2,4.8,3.6,3.6,0,3,3,4,5,31,9,30,3,"P",0,"L",1547,3700,3765
"Male",3,3,4.8,4.8,6,3.6,5,5,3,3,4,33,9,30,3,"P",0,"L",9402,2463,3012
"Male",3,3,2.4,6,4.8,4.8,0,4,1,5,4,40,9,40,4,"P",0,"L",3686,5513,852
"Female",5,4,4.8,4.8,6,4.8,0,4,3,5,4,58,25,40,4,"P",10,"L",6339,6928,3714
"Female",3,2,6,3.6,4.8,3.6,0,3,3,2,3,47,1,30,3,"B",0,"L",7471,3919,2744
"Female",3,3,4.8,6,4.8,4.8,0,5,3,4,5,38,16,40,4,"B",29,"L",7058,5351,1884
"Male",5,1,6,6,3.6,4.8,0,2,2,4,5,34,9,20,3,"B",0,"L",1274,7262,1164
"Female",5,1,2.4,3.6,2.4,2.4,54,5,3,2,2,30,9,20,2,"B",28,"L",4371,6740,1005
"Male",4,2,6,1.2,2.4,4.8,15,4,3,3,1,38,25,40,4,"B",0,"L",64,3772,737
"Male",2,3,4.8,6,3.6,6,42,5,3,4,5,60,16,50,5,"B",0,"L",8228,6019,3694
"Female",5,3,1.2,3.6,6,2.4,4,2,1,5,4,33,9,20,5,"B",0,"L",9692,4767,187
"Female",3,1,6,3.6,4.8,2.4,34,5,1,2,2,40,4,20,2,"B",34,"L",48,6170,1197
"Male",2,3,2.4,6,4.8,2.4,0,5,3,4,5,27,25,20,1,"P",0,"L",4178,7292,1886
"Female",2,2,6,4.8,4.8,6,0,4,3,3,4,43,25,50,5,"B",0,"L",3143,9524,328
"Female",3,4,3.6,3.6,4.8,6,0,5,3,5,4,28,9,50,5,"B",0,"L",6590,3280,678
"Male",3,2,3.6,6,2.4,6,1,4,3,4,4,30,25,50,5,"B",12,"L",6876,533,577
"Female",3,3,6,6,4.8,6,0,1,1,3,5,44,9,40,1,"P",0,"L",9581,1873,522
"Female",2,1,6,6,4.8,4.8,0,5,3,4,5,59,4,40,4,"P",21,"L",6329,979,2250
"Male",4,4,2.4,2.4,6,6,0,2,1,2,2,60,16,50,5,"B",5,"L",7009,5117,651
"Male",3,4,4.8,6,2.4,1.2,11,5,3,3,5,42,9,10,1,"P",14,"L",5552,5815,1464
"Male",5,4,6,3.6,6,1.2,0,1,2,4,2,30,1,10,1,"P",0,"L",2961,9013,811
"Male",3,2,1.2,4.8,3.6,6,0,4,3,5,4,57,9,50,5,"B",0,"L",9102,296,1898
"Female",5,1,2.4,2.4,2.4,4.8,0,1,1,2,1,20,4,20,4,"B",1,"D",7920,3059,1075
"Female",2,1,4.8,2.4,4.8,2.4,32,4,1,1,3,52,1,20,2,"B",7,"L",1783,8574,281
"Male",5,3,6,4.8,3.6,4.8,16,2,2,3,4,31,16,40,4,"P",38,"L",9882,9079,846
"Female",1,3,4.8,3.6,6,1.2,0,5,3,4,5,32,16,30,1,"P",0,"D",9497,7297,802
"Male",2,2,6,6,6,4.8,0,5,3,4,5,38,16,10,0,"B",5,"L",4462,9760,201
"Male",1,2,6,4.8,2.4,6,0,4,3,5,4,40,9,50,5,"P",0,"L",6852,423,2940
"Female",2,4,3.6,1.2,4.8,2.4,39,4,3,1,4,29,1,20,2,"B",0,"L",6890,1960,971
"Male",2,4,2.4,3.6,4.8,4.8,0,5,1,4,3,32,25,40,4,"B",0,"L",8381,3199,266
"Female",4,4,3.6,6,6,3.6,0,4,1,1,2,22,16,50,3,"B",11,"D",3393,6563,997
"Male",3,1,2.4,4.8,2.4,6,0,1,1,2,1,17,25,50,4,"P",0,"L",1327,2512,414
"Female",2,3,4.8,4.8,1.2,4.8,0,5,1,4,4,30,25,50,3,"B",32,"L",7718,624,621
"Male",1,3,4.8,6,1.2,6,0,1,1,4,1,36,25,50,5,"B",0,"L",5057,3718,843
"Female",3,4,6,1.2,2.4,2.4,0,2,1,1,1,56,16,20,2,"P",0,"L",96,5930,577
"Female",4,1,2.4,4.8,4.8,6,6,3,3,3,4,51,4,50,5,"B",23,"L",1374,3887,3038
"Female",5,3,6,6,3.6,0,0,5,3,3,4,24,16,30,3,"P",0,"D",6246,8033,1481
"Female",2,2,6,6,2.4,3.6,8,2,3,5,4,22,16,30,5,"B",0,"D",4489,3491,395
"Female",4,3,2.4,4.8,6,4.8,0,4,3,4,4,59,25,40,4,"B",2,"L",2753,8715,2095
"Female",2,3,4.8,2.4,1.2,1.2,43,3,1,4,2,33,16,20,3,"B",0,"L",7878,2253,2917
"Female",2,5,3.6,2.4,4.8,2.4,37,2,2,3,2,46,9,20,2,"P",0,"L",3837,7496,2586
"Male",3,3,6,4.8,4.8,1.2,0,4,3,3,4,54,25,10,1,"B",6,"L",1870,2817,2038
"Female",1,2,3.6,2.4,6,6,0,1,1,5,1,51,9,10,4,"B",42,"L",8848,4410,236
"Female",2,4,6,6,4.8,1.2,0,5,3,4,5,60,25,10,1,"P",0,"L",125,8522,3515
"Male",1,4,4.8,6,4.8,4.8,0,5,3,3,5,47,9,40,4,"B",134,"L",8524,3714,2098
"Female",5,1,4.8,4.8,4.8,3.6,25,2,3,2,4,27,25,40,3,"B",116,"D",5360,5718,453
"Male",4,2,4.8,4.8,3.6,4.8,29,3,1,3,4,19,25,30,3,"B",0,"L",5865,4034,192
"Male",4,5,4.8,6,4.8,1.2,197,3,3,3,4,56,9,10,2,"B",35,"L",7039,1794,1744
"Male",4,5,3.6,4.8,4.8,6,0,4,3,3,4,58,25,50,5,"B",19,"L",3615,3406,680
"Male",5,4,4.8,3.6,3.6,6,0,3,3,4,3,50,25,50,5,"B",0,"L",6212,6010,1522
"Female",2,2,6,4.8,4.8,4.8,0,5,1,2,2,48,16,30,3,"B",0,"L",717,326,419
"Female",2,4,1.2,6,6,3.6,0,1,3,4,3,21,1,30,3,"P",0,"L",6726,3721,554
"Female",1,5,4.8,6,3.6,6,0,3,1,5,5,59,25,30,3,"B",0,"L",1884,4211,588
"Female",5,3,2.4,1.2,1.2,6,0,3,1,2,1,34,25,20,2,"B",0,"L",6735,5521,528
"Male",3,3,2.4,4.8,4.8,2.4,0,4,3,3,4,78,16,20,5,"P",21,"L",3066,3340,3771
"Male",3,2,3.6,2.4,3.6,6,3,2,3,4,2,47,9,30,3,"B",0,"L",1744,139,1558
"Female",3,1,4.8,3.6,6,4.8,0,3,1,2,3,70,16,30,3,"B",28,"L",3702,7698,153
"Male",2,4,4.8,1.2,6,1.2,0,2,1,2,3,61,4,10,1,"P",19,"L",2619,7926,295
"Female",3,2,4.8,4.8,6,6,0,2,1,4,4,18,16,30,1,"B",0,"L",5918,9708,920
"Male",1,5,3.6,3.6,1.2,4.8,0,3,3,4,3,34,16,40,4,"B",0,"L",4778,7690,3113
"Male",3,4,4.8,6,2.4,3.6,5,3,2,5,1,30,25,30,5,"B",9,"L",5936,8629,925
"Male",1,3,2.4,3.6,3.6,4.8,29,3,1,3,3,39,4,40,1,"B",5,"L",6231,7355,345
"Male",3,5,4.8,3.6,6,3.6,0,3,3,3,3,63,1,30,3,"B",0,"L",4387,9231,651
"Male",1,2,4.8,2.4,4.8,4.8,7,4,1,2,4,32,1,40,0,"B",43,"L",5989,623,228
"Female",1,1,6,1.2,2.4,4.8,37,1,3,1,1,40,9,40,4,"B",0,"L",6638,6660,3212
"Male",5,0,3.6,3.6,4.8,1.2,22,2,1,5,2,48,9,10,4,"P",0,"L",9374,2529,679
"Female",2,4,6,4.8,3.6,1.2,138,4,1,2,2,22,4,10,1,"B",1,"L",4979,8548,1605
"Male",4,2,3.6,4.8,3.6,2.4,0,4,3,4,4,47,9,20,2,"B",0,"L",7845,7483,528
"Female",4,3,4.8,2.4,6,6,0,5,1,4,4,35,4,30,5,"B",41,"D",2336,3803,1024
"Male",3,2,6,6,6,3.6,0,5,3,4,5,46,9,30,3,"B",0,"L",2884,675,1258
"Female",3,5,2.4,1.2,2.4,1.2,0,3,1,1,4,36,4,30,2,"B",8,"D",52,9867,546
"Male",4,1,2.4,2.4,4.8,1.2,2,5,1,4,4,35,25,10,1,"B",0,"L",7182,9478,495
"Female",4,3,2.4,6,4.8,3.6,0,5,3,5,5,45,16,30,3,"B",0,"L",9031,714,1756
"Female",4,1,3.6,3.6,1.2,4.8,3,3,1,5,5,24,1,20,3,"B",20,"D",9130,354,420
"Female",1,2,4.8,4.8,4.8,6,0,5,1,3,5,21,9,40,2,"B",1,"L",3307,5928,337
"Female",2,1,3.6,1.2,3.6,4.8,0,3,3,1,1,69,9,30,3,"B",0,"L",517,7620,677
"Male",1,2,3.6,1.2,2.4,3.6,0,4,1,3,3,18,16,30,4,"P",0,"L",2181,3383,731
"Male",1,0,3.6,4.8,1.2,2.4,92,4,3,5,4,45,1,20,2,"B",128,"L",3911,6174,483
"Male",4,1,3.6,3.6,4.8,4.8,0,3,3,2,3,44,9,40,4,"B",0,"L",6507,7944,3234
"Female",4,3,4.8,1.2,3.6,2.4,33,1,2,2,1,67,4,20,4,"B",0,"L",3584,4855,1276
"Female",5,1,2.4,4.8,6,2.4,76,4,1,5,4,41,1,30,2,"B",4,"D",195,5215,1306
"Female",2,1,6,1.2,3.6,1.2,0,3,3,3,1,39,4,40,3,"B",0,"L",1407,7605,395
"Female",4,4,4.8,1.2,4.8,4.8,21,5,3,3,3,33,4,40,4,"B",44,"L",6528,9606,3124
"Male",5,1,4.8,4.8,3.6,6,0,2,1,1,4,68,25,30,1,"B",0,"L",186,4783,404
"Female",3,1,4.8,6,2.4,4.8,0,4,3,4,5,32,9,40,4,"B",0,"L",5070,9535,1610
"Male",5,3,3.6,3.6,6,2.4,0,4,1,3,3,56,4,20,2,"B",36,"L",8589,3614,414
"Female",3,1,6,6,2.4,6,3,4,1,4,4,23,9,50,3,"P",18,"D",3988,4576,583
"Male",5,0,4.8,2.4,6,4.8,0,2,3,4,2,34,16,40,4,"B",0,"L",1488,7645,3813
"Female",2,2,4.8,6,3.6,3.6,0,1,3,4,2,28,9,30,3,"B",0,"L",7122,4225,2440
"Female",5,5,4.8,3.6,2.4,6,0,5,1,4,5,17,16,30,5,"P",0,"D",3551,2239,1394
"Male",4,2,3.6,2.4,6,3.6,0,2,1,4,3,12,9,10,4,"P",7,"L",5688,9738,1303
"Female",3,2,4.8,6,1.2,1.2,0,5,3,4,5,55,25,10,4,"B",20,"L",2762,7237,1587
"Female",2,4,3.6,4.8,2.4,2.4,0,1,1,1,4,20,1,40,1,"P",0,"L",6343,9774,1208
"Male",4,3,2.4,4.8,2.4,3.6,5,4,3,3,4,55,16,30,3,"P",0,"L",7451,8235,1748
"Male",4,3,3.6,3.6,6,6,0,1,1,4,3,52,9,10,1,"B",107,"L",5883,7844,453
"Male",3,2,4.8,6,6,3.6,2,5,2,3,5,54,1,30,3,"B",0,"L",5562,2404,946
"Female",5,2,4.8,1.2,1.2,1.2,0,4,1,3,1,59,1,10,2,"B",50,"L",8702,8810,1874
"Female",4,3,1.2,4.8,3.6,4.8,4,4,3,5,4,53,9,40,4,"B",44,"L",4994,7413,1908
"Female",2,4,3.6,4.8,2.4,4.8,62,4,3,4,4,59,16,40,4,"B",12,"L",6352,5361,315
"Female",4,5,4.8,3.6,6,2.4,0,3,3,2,3,18,1,20,2,"B",2,"L",1639,7087,1726
"Female",3,4,6,6,3.6,6,0,2,3,5,5,44,16,50,5,"B",5,"D",8182,5613,181
"Male",4,1,4.8,3.6,3.6,6,0,1,2,3,3,45,16,40,1,"B",0,"L",7242,6281,710
"Male",5,4,6,3.6,6,2.4,0,3,1,2,3,17,1,30,2,"P",0,"D",2920,603,163
"Male",2,5,6,6,6,4.8,36,5,2,2,5,47,25,40,3,"B",13,"L",5055,328,143
"Female",1,2,4.8,1.2,2.4,6,0,5,1,4,4,10,9,40,5,"P",0,"D",2798,998,1075
"Female",4,3,4.8,1.2,4.8,3.6,0,2,1,1,1,25,9,50,3,"P",27,"D",4200,8164,965
